review_token,Performance and Stability
"[516, 633, 70, 422, 109, 516, 626, 70, 1498, 612, 169, 1499, 535, 71, 30, 73, 535, 19, 1, 10, 329, 64, 535, 59, 1, 10, 445, 263, 4, 5, 1326, 38, 455, 26, 23, 263, 4, 12, 61, 342, 39, 151, 445, 141]",0
"[61, 31, 12, 57, 189, 271, 160, 73, 1055, 56, 15, 659, 95, 31, 12, 57, 9, 37, 1209, 189, 271, 1, 1807, 99, 70, 45, 30, 191, 527, 1, 573, 221, 18, 57]",0
"[46, 1809, 56, 18, 16, 178, 3, 4, 178, 1, 3, 530, 13, 2]",0
"[768, 4, 54, 50, 308, 1, 246, 411, 5, 136, 1, 83, 17, 71, 70, 45, 19, 558, 169, 1501, 514, 30, 11, 18, 16, 43, 12, 69, 23, 31, 18, 16, 41, 4, 44, 164, 2, 68, 20, 12, 71, 240, 768, 4, 246, 19, 1327, 94, 91, 227, 12, 11]",0
"[234, 22, 12, 1035, 47, 7, 101, 12, 16, 60, 10, 75, 203, 9, 29, 40, 118, 86, 432, 111, 109, 928, 928, 928, 809, 7, 1812, 567, 42, 142, 604, 65, 541, 202, 19, 68, 68, 97, 20, 187, 159, 32, 260, 21, 284]",0
"[122, 128, 15, 104, 22, 19, 330, 122, 67, 150, 1, 168, 48, 26, 10, 15, 9, 142, 15, 342, 70, 17, 1, 3, 263, 4, 748, 45, 19, 323, 165, 263, 4, 39, 224, 65, 445, 376, 164, 21, 35, 8, 19, 833, 323, 165, 263, 4, 25, 39, 4, 62, 15, 142, 342, 4, 15, 137, 270, 65, 182, 242, 137, 4, 25, 557, 9, 39, 4, 15, 21, 19, 833, 45, 21]",0
"[14, 48, 14, 91, 10, 2, 13, 33, 129, 9, 32, 126, 5, 44, 21, 276, 22, 12, 297, 77, 2, 13, 198, 112, 20, 38, 131, 186, 410, 38, 111, 55, 21, 276, 127, 137, 264, 236, 32, 98, 5, 44]",0
"[2, 1, 83, 6, 53, 35, 92, 20, 79, 107, 15, 198, 285]",0
"[2, 8, 583, 17, 56, 18, 118, 47, 46, 208, 208, 26, 208, 149, 21, 89, 441]",0
"[15, 22, 9, 49, 167, 30, 248, 7, 112, 311, 90, 2, 68, 97, 90, 613, 12, 1328, 8, 71, 427, 20, 97, 1, 10, 167, 689, 20, 15, 22, 368, 15, 314, 200, 25, 9, 446, 167, 20, 1, 3, 94, 262, 89, 15, 65, 139, 40, 1, 41, 126]",0
"[69, 47, 53, 69, 161, 54, 130, 37, 1, 3, 43, 4, 2, 8, 358, 1, 48]",0
"[2, 70, 45, 35, 257, 264, 271, 49, 92, 289, 299, 15, 97, 733, 2, 11, 39, 383, 5, 44, 635, 230, 4]",0
"[108, 112, 167, 19, 1, 317, 97, 323, 90, 5, 567, 42, 30, 6, 16, 88, 19, 6, 605, 191, 47, 505, 17, 26, 34, 4, 25, 151, 567, 42, 91, 2, 68, 112, 97, 19, 189, 33, 14, 757, 608, 91, 24, 116, 1502, 81, 36]",0
"[32, 44, 120, 386, 291, 1503, 362, 552, 1057, 1329, 9, 12, 108, 25, 68, 63, 1330, 552, 1057, 1329, 21, 9, 37, 1, 10, 271, 32, 44, 7, 23, 4, 5, 42, 9, 885, 23, 64, 5, 136, 9, 37, 1, 10, 271]",0
"[13, 2, 776, 1, 48, 31, 16, 107, 342, 15, 70, 208, 167, 20, 28, 198, 149, 90, 107, 90, 10, 15, 19, 37, 1, 5, 39, 1814, 21, 239, 12, 365, 15, 21, 80, 178, 5, 1331, 13, 37, 163, 20, 142, 15, 608, 21, 4, 15, 113, 5, 318, 37, 167, 21, 1, 342, 342, 110, 225, 48, 30, 6, 1498, 13, 262, 31, 12, 223, 9, 60, 36, 87, 95, 38, 1116, 88, 128]",0
"[378, 24, 7, 166, 168, 121, 4, 75, 396, 833, 484, 151, 1815, 65, 42, 38, 168, 229, 10, 271, 20, 189, 1, 186, 9, 26, 24, 68, 484, 91, 65, 42, 10, 271, 19, 189, 26, 66, 253, 50, 54, 175, 189]",0
"[32, 27, 328, 15, 8, 84, 125, 22, 69, 144, 15, 119, 45, 103, 148, 110, 194, 225, 20]",0
"[167, 28, 28, 1, 3, 149, 4, 12, 242, 4, 198, 149, 89, 220, 21]",0
"[13, 2, 693, 1, 14, 111, 866, 20, 21, 306, 4, 112, 257, 1, 83, 302, 99, 14, 32, 72, 378, 35, 44, 21, 2]",0
"[318, 282, 229, 4, 15, 90, 399, 15, 6, 342, 35, 1, 39, 213, 62, 101, 21, 4, 15, 21, 28, 966, 65, 182, 263, 43, 15, 21, 342, 15, 1, 3, 152, 6, 148, 148, 217, 124]",0
"[29, 48, 35, 107, 1330, 391, 386, 82, 1816, 37, 168, 69, 3, 82, 282, 6, 144, 5, 104, 21, 279, 391, 13, 145, 411, 386, 1, 10, 271, 8, 85, 72, 574, 34, 1496, 286, 834, 499, 35, 217, 12, 3, 7, 4, 386, 60, 1, 10, 120, 386, 32, 72, 84, 110, 74, 1058, 661, 461, 1816]",0
"[125, 118, 109, 160, 117, 160, 9, 118, 196, 988, 7, 53, 2, 35, 9, 210, 119, 41, 4, 125, 118, 264, 117, 109, 160, 9, 142, 7, 34, 2, 68, 289, 28, 116, 5, 44, 168, 284, 8, 81, 36]",0
"[2, 500, 55, 55, 15, 46, 502, 21, 30, 99, 14, 26, 1, 358, 110, 84, 5, 110, 183, 5, 218, 20, 500]",0
"[2, 110, 225, 259, 257, 1, 83, 274, 1, 311, 28, 30, 90, 12, 68, 160, 20, 187, 30, 6, 16, 47, 9, 49, 427, 97, 536, 733, 2, 11, 40, 49, 126, 196, 74, 26, 1, 60, 50, 1, 23, 16, 299, 16, 92, 20, 1, 97, 274, 58, 200, 60, 148]",0
"[178, 46, 163, 28, 12, 68, 8, 160, 27, 178, 46, 225, 10, 15, 8, 26, 3, 84, 10, 15]",0
"[274, 14, 9, 2, 8, 1, 97, 56, 86, 32, 5, 44, 98]",0
"[173, 7, 36, 58, 60, 22, 86, 78, 395, 89, 45, 107, 53, 112, 235, 6, 5, 161, 279, 80, 92, 1, 3, 28, 82, 21, 4, 131, 186, 272, 782, 142, 144, 146, 779, 92, 20, 1, 3, 19, 125, 22, 15]",0
"[2, 174, 295, 16, 75, 203, 192, 9, 126, 1, 311]",0
"[2, 14, 100, 91, 15, 162, 1, 10, 329, 1817, 1818, 38, 26, 257, 4, 35, 5, 318, 318, 28, 213, 2, 4, 263, 35, 39, 89, 220]",0
"[29, 23, 176, 40, 1, 3, 118, 52, 134, 272, 52, 1, 134]",0
"[142, 115, 99, 24, 87, 41, 202, 30, 14, 97, 20, 5, 44, 72]",0
"[220, 46, 17, 56, 2, 13, 201, 3, 4, 25, 12, 193, 9, 63, 29, 22, 15, 28, 46, 105, 28, 32, 72, 44, 21, 26, 103, 196, 28, 67, 194, 47, 225, 32, 44, 153, 137, 93, 230, 239, 4]",0
"[2, 12, 33, 77, 41, 316, 42, 19, 78, 89, 2, 13, 625, 144, 117, 3, 1, 26, 627, 110, 2, 24, 1821, 12, 1, 110, 825, 575, 1324, 19, 110, 2, 24, 1821, 12, 798, 117, 117, 212, 144, 26, 4, 2, 13, 201]",0
"[964, 712, 7, 220, 134, 14, 515, 113, 7, 31, 18, 57, 140, 93, 289, 97, 437, 142, 140, 131, 2, 5, 115, 19, 745, 600, 7, 240, 200, 58, 60, 131, 82, 23, 4, 163, 28, 19, 35, 12, 165, 4, 1, 3, 152, 142, 342, 13, 434, 7, 334, 218, 2, 13, 60, 33, 74]",0
"[6, 279, 80, 16, 24, 245, 1111, 91, 44, 69, 13, 16, 24, 267, 140, 4, 5, 1822, 1330, 1060, 376, 25, 505, 20, 9, 276, 452, 391, 4, 75, 203, 105, 67, 150, 161, 65, 445, 68, 234, 4, 25, 8, 188, 38, 67, 105, 10, 1213, 55, 27]",0
"[10, 292, 47, 27, 26, 148, 104, 399, 1506, 8, 21, 27, 663, 275, 245, 26, 4, 54, 79, 179, 94, 245, 10, 357, 271, 103, 1214, 148, 94, 210, 85, 27, 78, 72, 15, 44, 235, 111, 82, 23, 270, 15, 121, 10, 15, 19, 94, 20, 48]",0
"[171, 16, 24, 126, 78, 14, 49, 70, 213, 131, 121, 4]",0
"[15, 8, 122, 22, 107, 330, 182, 15, 182, 21, 15, 21, 104, 21, 15, 8, 10, 339, 15, 441, 97, 15, 97, 19, 181, 15, 65, 691, 45, 1, 3, 263, 35, 21, 30, 5, 136, 99, 14, 43, 93, 99, 89, 12, 680, 1, 113, 1, 39, 213, 62, 28, 101, 2, 24, 21, 69, 3, 64, 24, 9, 1321, 39, 4, 15, 80, 21, 352, 615, 32, 27, 328, 44, 21, 269, 26, 6, 990, 51, 104, 58]",0
"[7, 36, 58, 201, 2, 1, 56, 341, 1215, 1, 477, 161, 26, 929, 341, 1215, 7, 36, 58, 76, 21, 21, 1, 3, 547, 91, 1215, 1, 10]",0
"[31, 43, 4, 75, 203, 10, 516, 633, 9, 234, 26, 5, 34, 363, 238, 30, 26, 4, 5, 2, 68, 1, 168, 23, 202, 541, 157, 12, 68, 1, 10, 113, 363, 238, 103, 5, 2, 13, 256, 95, 16, 43, 4, 75, 203, 26, 363, 238, 124, 103, 196, 6, 272, 374, 767, 2, 47, 1, 10, 1823, 1, 10, 460, 392, 69, 43, 140, 26, 95, 113, 31, 119, 223, 55, 1]",0
"[1508, 73, 10, 279, 24, 12, 1, 3, 5, 1333, 157, 5, 1103, 51, 678, 40, 28, 41, 556, 417, 22, 25, 19, 329, 69, 12, 269, 3, 44, 2, 13, 41, 38, 71, 44, 630, 576, 570, 1509]",0
"[95, 23, 4, 9, 354, 151, 926, 582, 275, 8, 71, 535, 28, 6, 95, 713, 674, 89, 185, 49, 1, 3, 28, 95, 608, 21, 354, 65, 185, 12, 5, 926, 95, 713, 674, 49, 1, 3, 47, 275, 71, 535, 23, 8, 55, 48]",0
"[2, 355, 1, 83, 6, 16, 165, 4, 50, 26, 82, 21, 450, 181, 37, 118, 124, 70, 105, 26, 432, 89, 99, 7, 12, 87, 145, 4, 541, 202, 19, 68, 68, 97, 4, 35, 105, 28, 56, 70, 32, 44, 379, 26, 165, 199]",0
"[85, 13, 79, 524, 37, 1, 3, 5, 152, 99, 7, 311, 26, 5, 344, 3, 34, 42, 4, 98, 13, 10, 289]",0
"[6, 14, 19, 123, 9, 32, 168, 285, 19, 167, 347, 3, 44]",0
"[6, 11, 9, 126, 174, 167, 30, 109, 33, 14, 43, 79, 5, 2, 68]",0
"[1, 3, 101, 60, 307, 799, 1, 5, 81, 19, 1, 10, 210, 68, 229, 3, 151, 704, 20, 775, 94, 273, 547, 641, 8]",0
"[408, 32, 98, 54, 79, 40, 45, 28, 30, 109, 527]",0
"[2, 13, 78, 14, 28, 354, 30, 99, 14, 326, 5, 44, 2, 13]",0
"[29, 10, 496, 453, 245, 193, 11, 28, 4, 22, 496, 1, 83, 13, 35, 618, 20, 26, 1, 3, 36, 284, 12, 44]",0
"[5, 185, 56, 5, 42, 56, 73, 163, 163, 20, 30, 69, 16, 223, 99, 7, 44, 44, 20, 30, 444, 5, 44, 72]",0
"[7, 16, 18, 12, 886, 535, 9, 26, 43, 1216, 5, 42, 40, 73, 10, 271, 20, 189, 85, 48, 132, 110, 74, 20]",0
"[39, 5, 913, 21, 132, 178, 257, 1825, 19, 204, 8, 78, 123]",0
"[13, 29, 27, 26, 21, 306, 79, 37, 111, 70, 17, 13, 38]",0
"[14, 126, 189, 106, 1029, 416, 260, 25, 12, 71, 123]",1
"[126, 35, 160, 126, 271, 87, 271, 5, 512, 25, 1117, 515, 71, 174, 89, 25, 271, 512, 1, 10, 4, 34, 1326, 10, 42, 1, 211, 757, 91, 68, 512, 863, 541, 1511, 887, 390, 454, 32, 260, 21, 126, 587, 25, 22, 587, 10, 22, 395, 89, 586, 734, 512, 254, 19, 68, 68, 783, 828, 1118, 25, 1337, 292, 25, 350, 19, 54, 664, 42]",0
"[14, 189, 931, 478, 9, 125, 192, 532, 26, 43, 984, 438, 758]",1
"[26, 89, 108, 76, 14, 9, 32, 94, 15, 125, 221]",1
"[99, 1, 311, 276, 757, 91, 2, 12, 68, 125, 1512]",0
"[167, 376, 26, 4, 54, 79, 162, 17, 2, 1513, 1338, 1, 10, 288, 56, 86]",0
"[13, 2, 85, 27, 231, 5, 3, 43, 4, 9, 231, 12, 56, 43, 5, 926, 1, 3, 43, 4]",0
"[22, 15, 118, 110, 32, 260]",0
"[1, 3, 90, 5, 1036, 5, 185, 19, 375, 88, 175, 30, 49, 59]",0
"[33, 44, 759, 12, 1339, 19, 109, 8, 47, 14, 30, 1331, 7, 5, 1828, 1829]",1
"[21, 133, 133, 4, 50, 37, 257, 30, 99, 191, 252, 963, 97, 616]",0
"[19, 116, 129, 8, 84, 26, 23, 4, 84, 45, 28, 19, 32, 5, 626, 8, 357, 8, 5, 150, 1, 254, 189, 8]",0
"[1, 14, 220, 411, 14, 67, 1, 3, 5, 77, 56, 86, 163, 20, 30, 99, 14]",0
"[116, 173, 328, 7, 69, 53, 41, 4, 54, 50, 181, 131, 131, 826, 4, 21, 1, 3, 38, 74, 427, 7, 56, 2, 13]",0
"[109, 14, 30, 90, 5, 2, 68, 97, 20, 9, 5, 136, 99, 45, 28]",0
"[279, 128, 13, 99, 8, 78, 14, 126, 24, 8, 47, 78, 44]",0
"[10, 598, 12, 49, 174, 29, 42, 561, 10, 12, 3, 126, 35, 10, 47, 12, 1, 3]",0
"[233, 5, 115, 37, 4, 1, 3, 126, 73, 3, 126]",0
"[32, 44, 168, 152, 24, 109, 7, 14, 9, 4, 24, 208, 74, 17, 48]",0
"[29, 107, 1101, 54, 553, 66, 466, 30, 7, 11, 41, 16, 79, 1101, 54, 553, 26, 179, 20, 97]",0
"[168, 214, 121, 152, 8, 1, 3, 152, 35, 50]",0
"[30, 14, 290, 9, 29, 70, 86, 175, 271, 811, 17]",0
"[40, 144, 115, 63, 38, 1, 3, 316, 482, 35, 214, 6, 16]",0
"[439, 73, 293, 427, 38, 70, 105, 19, 120, 42, 1, 123]",0
"[233, 79, 384, 384, 1, 83, 139, 6, 31, 57, 1, 77]",0
"[2, 24, 195, 14, 17, 43, 7, 405, 931, 19, 7, 534, 4, 55, 20]",1
"[51, 240, 58, 60, 61, 155, 34, 2, 35, 1341, 12, 5, 165, 1, 3, 5, 405]",0
"[106, 800, 115, 9, 33, 5, 162, 49, 10, 25, 12, 384, 384, 103, 1832, 1515]",0
"[302, 22, 15, 19, 502, 9, 10, 12, 3, 53, 38, 534, 15]",1
"[25, 157, 108, 14, 19, 83, 44, 405, 724, 1516]",1
"[70, 167, 19, 26, 90, 305, 926, 39, 70, 5, 993, 549]",0
"[79, 118, 44, 5, 2, 664, 68, 97, 616]",0
"[522, 511, 17, 39, 10, 496, 1218, 522]",0
"[63, 70, 17, 105, 22, 15, 8, 45, 339, 30, 46, 91, 2, 8]",0
"[6, 16, 18, 12, 268, 109, 14, 9, 43, 664, 5, 2, 35, 167, 28]",0
"[35, 1, 166, 10, 152, 40, 80, 2, 1, 77, 183, 2, 68, 1, 3, 10, 53, 9, 163, 35, 97]",0
"[70, 111, 70, 1, 3, 101, 65, 4, 70, 312, 1, 101]",0
"[29, 27, 63, 114, 86, 90, 2, 24, 34, 191, 13, 60, 1482, 157, 195, 2, 8, 39, 34, 11]",0
"[70, 45, 1833, 54, 79, 30, 109, 311]",0
"[2, 45, 28, 1, 3, 77, 105, 28, 116, 212, 44]",0
"[62, 8, 207, 26, 6, 1, 131, 131, 45, 280, 82, 133, 133, 4, 198, 213, 169]",0
"[2, 427, 17, 4, 105, 28, 30, 109, 14]",0
"[1, 168, 10, 15, 9, 178, 178, 15, 502, 6, 342, 37, 105]",0
"[29, 2, 8, 70, 823, 705, 507, 672, 302, 6, 34, 117, 19, 191, 92, 20, 148]",0
"[23, 16, 82, 215, 11, 45, 28, 124, 17, 158]",0
"[12, 61, 53, 159, 2, 183, 1, 255, 5, 53, 76, 2, 55, 48, 87, 17, 714, 2, 220, 220, 4, 44, 44, 20, 28, 269, 82, 5, 318, 330, 181, 37, 163, 163, 28, 103, 1, 10, 99, 30, 99, 338, 44, 44, 20, 28, 71, 124, 21, 5, 107, 25, 278, 38, 12, 56, 225, 17, 64]",0
"[1, 83, 98, 67, 67, 159, 2, 46, 45, 1, 83, 156, 90, 2, 68, 97, 299, 90, 159, 2, 45, 67, 67, 156, 218, 159, 2]",0
"[40, 131, 63, 46, 105, 28, 21, 54, 4, 50, 56, 269, 25, 47, 259, 167, 259, 105]",0
"[132, 29, 214, 121, 79, 247, 1101, 89, 185, 1, 3, 5, 923, 1216, 65, 409, 372, 132]",0
"[32, 44, 21, 107, 23, 4, 46, 1, 3, 289, 21, 35]",0
"[122, 136, 65, 136, 29, 82, 54, 42, 99, 168, 28, 30, 109, 14, 28, 191, 1519, 28, 161, 44, 21, 367]",0
"[256, 16, 223, 26, 49, 312, 312, 107, 80, 4, 150, 62, 98, 2, 8, 69, 729, 933]",0
"[13, 29, 107, 144, 152, 25, 12, 10, 53, 28, 10, 1491, 5, 336, 21, 45]",0
"[405, 14, 86, 73, 41, 25, 8, 343, 5, 22, 21]",1
"[760, 158, 994, 19, 14, 456]",1
"[2, 11, 76, 11, 382, 45, 28, 11, 57, 43, 55, 369, 262, 217]",0
"[2, 667, 70, 167, 121, 4, 30, 4, 5, 2, 68, 112, 97]",0
"[2, 89, 62, 1, 10, 288, 45, 15, 97, 110, 615, 159, 2]",0
"[867, 79, 308, 233, 4, 267, 45, 28, 454, 17, 26, 56, 180, 95, 16, 268, 223]",0
"[2, 187, 256, 278, 18, 9, 1, 3, 4, 54, 47]",0
"[2, 1, 83, 30, 1342, 5, 97, 1, 3, 34, 4, 54]",0
"[293, 74, 40, 2, 13, 1, 3, 5, 77, 26, 7, 21, 889, 1837, 5, 2, 974]",0
"[1, 3, 90, 6, 5, 146, 532, 6, 7, 199, 9, 92, 20, 1, 3, 250, 17]",0
"[525, 2, 13, 26, 25, 12, 1060, 452, 6, 175, 12, 28, 1838, 51, 47, 175]",0
"[22, 204, 19, 47, 405, 8, 33, 230, 41, 4]",1
"[113, 63, 49, 14, 73, 26, 516, 115, 1, 3, 204, 482]",0
"[2, 627, 323, 21, 5, 3, 4, 5, 2, 24, 19, 126, 47, 19, 51, 36, 58]",1
"[87, 365, 90, 5, 341, 3, 63, 101, 231, 37, 1, 3, 13, 85, 6, 95, 53, 101, 231, 37, 1, 3, 4, 50, 124, 17, 74, 17, 95]",0
"[29, 27, 26, 336, 35, 30, 109, 14, 9, 29, 1, 3, 152]",0
"[32, 84, 277, 29, 727, 7, 16, 19, 52, 6, 78, 9, 45, 28]",0
"[104, 657, 575, 1841, 41, 475]",0
"[29, 63, 40, 114, 30, 191, 14, 40, 109, 27]",0
"[173, 58, 62, 235, 925, 276, 23, 4, 66, 149, 473, 32, 44]",0
"[22, 17, 15, 105, 28, 38]",0
"[2, 24, 40, 259, 115, 28, 27, 38, 244, 13, 26, 82, 239, 247, 50]",0
"[32, 41, 25, 12, 6, 5, 53, 3, 204, 575]",0
"[1344, 36, 58, 4, 50, 34, 11, 453, 6, 148, 22, 15, 21, 45, 21, 2, 1, 77]",0
"[29, 23, 4, 469, 40, 1, 3, 30, 1345, 3, 32, 5, 44, 21, 72]",0
"[768, 174, 27, 276, 49, 435, 22, 17, 25, 333, 12, 5, 19, 5, 39, 31, 18, 142, 7, 161, 31, 18, 320, 573, 1843, 234, 56, 20, 195, 6, 1, 10, 15, 9, 70, 17, 111, 109, 157, 45, 30, 872, 109, 14, 33, 813, 449, 51, 116, 5, 44]",0
"[24, 625, 345, 200, 2, 12, 14, 41, 77, 4, 42, 340, 19, 68, 68, 162, 22, 367, 214, 24, 5, 567, 42, 70, 38, 111, 121, 4, 60, 109, 30, 323, 90, 2, 68, 177, 202, 33, 97, 775, 94, 543, 239, 12, 67, 323, 165, 263, 4, 35, 12, 61, 342, 60, 112, 235, 925, 515, 3, 113, 80, 525, 340, 586, 12, 10, 1, 1844, 60, 7, 400, 10, 279, 587, 340, 12, 175]",0
"[126, 24, 33, 155, 3, 4, 75, 346, 33, 478, 19, 97, 1, 10, 367, 55, 188, 280, 801, 935, 3, 4, 75, 203, 47, 106, 41, 12, 568, 10, 22, 15, 3, 34, 16, 88, 20, 60, 7, 6, 503, 1, 10, 111, 55, 188, 177, 15]",1
"[122, 65, 136, 122, 87, 20, 13, 2, 70, 45, 98, 111, 98, 55, 98, 109, 34, 79, 68, 97, 20, 299, 5, 34, 79, 5, 35, 118, 30, 47, 6, 16, 9, 126, 8, 103, 196, 74, 98, 32, 5, 44, 122, 65, 136, 122, 124]",0
"[574, 42, 7, 355, 7, 70, 4, 50, 77, 2, 13, 9, 178, 45, 595, 247, 119, 372, 85, 153, 3, 337, 107, 247, 91, 44, 81, 36]",0
"[7, 36, 58, 425, 33, 74, 35, 1, 97, 502, 107, 80, 25, 5, 212, 112, 20, 15, 19, 5, 121, 15, 144, 35, 56, 86, 1, 3, 152, 1, 3, 882, 1322, 5, 550, 19, 41, 263, 4, 113, 144, 39, 149, 224, 89, 220, 35, 30, 117, 546, 19, 109, 5, 344, 14, 26, 148, 28, 420, 342, 12, 10, 37, 144, 117, 32, 5, 44, 35, 347, 3, 97, 1, 105, 28]",0
"[116, 173, 379, 19, 996, 2, 24, 10, 168, 683, 65, 311, 109, 276, 79, 276, 108, 15, 109, 33, 33, 44, 9, 276, 395, 820, 79, 109, 119, 785, 645, 29, 30, 5, 161, 41, 2, 68, 97, 116, 41, 5, 1104, 19, 44, 975, 58, 81, 36, 378, 24, 93, 6, 631, 91, 44, 19, 1204, 63, 79, 6, 33, 97, 1347, 41, 379, 81, 36]",1
"[99, 70, 118, 30, 26, 90, 2, 68, 97, 97, 20]",0
"[13, 485, 55, 279, 128, 242, 1, 3, 5, 90, 35, 1, 3, 4, 55, 99, 43, 55, 188, 3, 891, 13, 2, 6, 218, 1349, 252, 5, 2, 724, 5, 185, 6, 161, 197, 28, 319, 21, 9, 219, 92, 20, 56, 6, 373, 374, 305, 2, 1, 10, 331, 9, 689, 10, 410, 18, 88, 588, 334, 383, 144, 13, 485, 55, 27, 85, 23, 221, 26, 284, 177, 13, 55, 195, 153, 221, 9, 16, 1, 3, 337, 108, 81, 36]",0
"[30, 6, 997, 96, 223, 104, 21, 16, 268, 107, 140, 9, 23, 4, 247, 75, 203, 111, 28, 880, 1, 3, 4, 32, 44, 639, 74]",0
"[70, 45, 167, 22, 15, 299, 15, 37, 97, 20, 1, 3, 5, 270, 21, 513, 58, 49, 22, 103]",0
"[87, 17, 17, 105, 5, 121, 4, 179, 25, 39, 213, 62, 69, 3, 263, 21, 94, 188, 39, 149, 89, 220, 38, 39, 365, 208, 182, 551, 124, 4, 94, 3, 208, 80, 110, 244, 149, 19, 225, 39, 197, 319, 149, 26, 6, 320, 391, 60, 2, 131, 1, 3, 90]",0
"[216, 32, 383, 5, 44, 276, 186, 15, 33, 111, 425, 6, 16, 92, 70, 45, 60, 25, 229, 10, 5, 24, 7, 1849, 24, 281, 5, 2, 68, 298, 25, 12, 56, 71, 44, 7, 716, 2, 68, 89, 214, 2, 13]",0
"[32, 274, 8, 84, 427, 512, 196, 737, 541, 91, 274, 647, 20, 97, 4, 317, 167, 98, 2, 24, 124, 17, 70, 17, 167, 30, 248, 97, 20, 90, 12, 68, 47, 160, 20, 248, 647, 49, 20, 46, 118, 32, 5, 44, 574, 10, 69, 2, 19, 10, 267, 29, 122, 128, 122, 118, 7, 16, 6, 487, 223, 265, 291, 97, 20, 29, 63, 38, 118]",0
"[23, 11, 5, 1224, 1, 3, 82, 354, 5, 1036, 3, 11, 28, 430, 1, 3, 5, 34, 126, 35, 87, 86, 26, 228, 60, 50, 130, 1, 23, 34, 2, 13, 419, 1062, 75, 1852, 20, 71, 419, 226, 1525, 35, 50, 130, 75, 8, 3, 5, 44]",0
"[7, 74, 82, 7, 4, 147, 12, 193, 29, 131, 1, 10, 271]",0
"[105, 46, 67, 299, 163, 263, 56, 15, 32, 72, 15, 655]",0
"[70, 168, 276, 4, 91, 1215, 5, 42, 105, 12, 1, 198, 968, 535, 1, 1528, 515, 131, 274, 312, 116, 41, 986, 1353, 631, 168, 557, 81, 36]",0
"[35, 12, 475, 1, 3, 152, 39, 77, 248, 33, 250, 39, 35, 12, 475, 94, 41, 152, 210, 1856, 228, 210, 265, 41, 55, 35, 475, 26, 1, 3, 152, 121, 1856, 81, 36]",0
"[7, 58, 89, 38, 60, 63, 70, 80, 121, 79, 9, 1, 186, 73, 105, 105, 20, 104, 41, 16, 88, 389, 47, 1, 3, 77, 102, 52, 30, 7, 6, 223, 16, 231, 88, 187, 86, 24]",0
"[24, 287, 122, 14, 9, 22, 12, 343, 44, 395, 89, 329, 1817, 1818, 12, 1, 1857, 113, 12, 242, 242, 13, 47, 26, 4, 209, 54, 5, 42, 70, 238, 170, 3, 212, 44]",0
"[105, 12, 33, 67, 30, 212, 248, 311, 43, 79, 12, 68, 97, 20, 32, 44, 353, 55, 77, 298, 284, 79, 9, 1, 3, 152, 751]",0
"[109, 832, 114, 41, 445, 886, 123, 19, 439]",0
"[29, 516, 69, 1, 3, 316, 482, 65, 12, 71, 722, 304]",0
"[2, 1, 83, 22, 15, 19, 118, 17, 30, 109, 191, 5, 136, 14, 32, 44, 27, 43, 12, 23, 4, 114, 20, 39, 207, 15, 487, 182, 86, 80, 71, 89, 15]",0
"[259, 259, 257, 169, 259, 259, 45, 259, 259, 432, 111, 99, 137, 53, 94, 23, 4, 211, 703, 4, 5, 42, 139, 26, 15, 97, 17, 299, 25, 395, 37, 111, 28, 105, 28, 85, 48, 1, 226, 37, 110, 436]",0
"[41, 1057, 1529, 178, 1, 3, 5, 4, 178, 1, 10, 271]",0
"[14, 17, 4, 1, 10, 367, 56, 86, 97, 28]",1
"[22, 15, 7, 6, 31, 18, 57, 1, 3, 90]",0
"[99, 168, 30, 264, 14, 777, 44, 98]",0
"[36, 58, 62, 201, 8, 105, 28, 4, 1, 230, 107, 182, 105, 139, 67, 30, 117, 22, 109, 47, 14, 5, 2, 68, 97, 20, 51, 4, 73, 5, 136, 217, 22, 45, 8, 26, 21, 4]",0
"[26, 627, 10, 430, 377, 44, 104, 272, 103, 196, 627, 377, 9, 434, 334, 167, 26, 148, 135, 7, 1355, 750, 1, 3, 204, 51, 71, 204, 192, 259, 918, 109, 97, 616, 228, 377, 507, 167, 182, 484, 393, 315]",0
"[177, 556, 2, 13, 1, 624, 276, 131, 131, 22, 12, 716, 142, 166, 75, 203, 38, 530, 17, 5, 185, 39, 1860, 62, 34, 18, 252, 26, 119, 34, 191, 198, 45, 595, 12, 5, 42, 37, 38, 1, 186, 55, 775, 272, 24, 30, 61, 5, 115, 97, 17, 63, 451, 4, 5, 185, 20, 21]",0
"[21, 54, 4, 50, 82, 14, 381, 23, 1530, 243, 243, 45, 1, 3, 90, 216, 151, 1861, 1530, 8, 70, 45, 45, 103, 148, 44, 29, 761, 761, 308, 144, 13, 166, 460, 81, 36, 446, 294, 19, 68, 68, 9, 92, 20, 573, 103, 148]",0
"[142, 115, 228, 104, 14, 37, 104, 114, 43, 4, 124, 74]",0
"[150, 2, 8, 14, 9, 29, 107, 109, 87, 326, 198, 119, 238, 26, 238, 8, 609, 49, 14, 98, 13, 67, 150, 280, 113, 149, 89, 220, 521, 110, 436, 9, 1, 168, 98, 38, 3, 44, 326, 345]",0
"[226, 77, 437, 109, 78, 311]",0
