review_token,aspects
"[802, 5, 136, 51, 165, 275, 26, 2, 13, 33, 14, 60, 752, 3, 4, 709, 64, 974, 1779, 1039, 19, 2, 68, 27, 19, 94, 14, 19, 12, 308, 524, 752, 100, 7, 64, 5, 428, 428, 12, 68, 22, 12, 275, 39, 31, 98, 19, 453, 694, 9, 2445, 1, 752, 100, 771, 62, 428, 7, 802, 2446, 2447]","[1, 1, 0, 1]"
"[2, 12, 33, 14, 38, 43, 137, 12, 10, 5, 283, 494, 3, 64, 209, 42, 130, 81, 36, 33, 283, 245, 19, 33, 129]","[0, 0, 0, 1]"
"[2, 264, 111, 27, 32, 72, 5, 44, 201, 8, 89, 291, 7, 1, 3, 4, 5, 2, 13, 201, 8, 206, 8, 21, 10, 111, 116, 383, 5, 44, 72]","[1, 0, 0, 1]"
"[7, 6, 31, 18, 57, 140, 9, 40, 1, 3, 4, 27, 30, 6, 11, 19, 99, 7, 47, 1, 10, 111, 116, 129]","[0, 1, 0, 0]"
"[7, 6, 31, 18, 96, 9, 1, 59, 56, 86, 19, 52, 7, 6, 78, 39, 135, 119, 59, 29, 39, 207, 19, 1, 10, 83]","[0, 1, 0, 0]"
"[7, 36, 58, 62, 195, 126, 14, 9, 178, 21, 211, 4, 10, 326, 45, 19, 15, 125, 22, 170, 65, 348, 122]","[1, 0, 1, 1]"
"[2, 584, 6, 2, 118, 25, 25, 12, 6, 475, 37, 175, 218, 169, 2448, 17, 34, 2, 13, 6, 475, 25, 22, 37, 175]","[1, 0, 0, 1]"
"[29, 63, 5, 35, 10, 15, 135, 11, 26, 202, 1, 57, 10, 15, 27, 2449, 20, 13, 35, 11, 10, 15, 476, 1, 48]","[0, 0, 1, 0]"
"[35, 160, 172, 9, 29, 63, 35, 5, 185, 7, 1, 3, 2450, 482, 189, 30, 291, 291, 3, 216, 372, 27]","[1, 0, 0, 1]"
"[74, 17, 6, 5, 319, 149, 80, 9, 92, 482, 1195, 3, 5, 496, 1780, 189, 1307, 32, 72, 32, 85, 159, 7, 38, 1195, 155, 4, 8, 60, 189, 1307]","[1, 0, 0, 1]"
"[172, 17, 467, 302, 10, 88, 8, 9, 95, 1308, 295, 101, 377, 19, 95, 1040, 56, 147, 1196, 673, 242, 673, 242, 12, 56, 24, 36, 100, 874, 98, 95, 58]","[0, 1, 0, 1]"
"[21, 211, 4, 50, 131, 257, 82, 101, 21, 1, 3, 4, 21, 55, 39, 16, 349, 225, 84, 5, 53, 2, 1, 83]","[1, 0, 0, 1]"
"[80, 89, 54, 12, 5, 4, 198, 111, 105, 124, 181, 173, 12, 150, 89, 191, 2451, 188, 1, 2452, 38, 2453, 71, 44, 621, 89, 35]","[1, 0, 0, 1]"
"[118, 17, 4, 2, 79, 12, 68, 97, 17, 126, 154, 187, 17, 6, 11, 16, 37, 196, 109]","[1, 1, 0, 1]"
"[2, 8, 6, 14, 19, 129, 17, 9, 78, 8, 1, 3, 4, 25, 12, 254, 399, 116, 5, 115, 21, 27, 585, 379]","[0, 0, 1, 1]"
"[26, 109, 5, 344, 258, 245, 20, 3, 4, 202, 1779, 1039, 84, 161, 319, 2, 13, 829, 171]","[0, 0, 0, 1]"
"[6, 16, 268, 223, 34, 27, 73, 5, 535, 9, 82, 4, 75, 203, 186, 272, 71, 89, 200, 535, 95, 34, 43, 185, 217]","[1, 0, 0, 0]"
"[32, 98, 15, 103, 202, 72, 302, 315, 9, 3, 5, 270, 13, 15, 726, 1, 3, 5, 270, 21, 144, 239, 182, 4, 15]","[0, 0, 1, 0]"
"[2, 174, 221, 145, 18, 49, 2454, 191, 10, 9, 1, 3, 354, 1, 3, 337, 18, 12, 6, 10, 31, 74]","[1, 1, 0, 1]"
"[2, 13, 6, 1, 477, 21, 41, 4, 54, 79, 20, 131, 224, 169, 276, 5, 90, 21, 54, 8, 6, 1, 3]","[1, 0, 0, 1]"
"[32, 76, 15, 8, 22, 7, 178, 4, 38, 46, 225, 169, 60, 15, 112, 186, 28, 178, 21, 1309, 12, 133, 131, 15, 7, 1, 1310, 17, 26, 4, 15, 112, 10, 5, 107, 1781, 35, 32, 15, 5, 78, 27, 1782, 16, 1, 93, 194, 278, 227, 41, 16, 23, 875, 377, 55, 188, 38, 32, 26, 41, 15, 183, 1, 255, 77, 16, 157, 11, 94, 294, 7, 323, 10, 345, 206, 116, 173]","[0, 0, 1, 1]"
"[150, 13, 2, 14, 17, 41, 4, 25, 19, 147, 12, 193, 93, 123, 148, 9, 107, 4, 35, 157, 25, 112, 20, 45, 280, 15, 6, 148, 22, 339, 16, 57, 47, 1, 198, 145, 12, 4, 189, 474, 217, 1, 10, 271, 7, 416, 91, 10, 2, 13, 3, 226, 4, 234, 37, 104, 273, 74, 427, 76, 7]","[1, 1, 1, 1]"
"[23, 4, 91, 514, 19, 1197, 313, 18, 57, 9, 15, 1783, 1783, 330, 315, 313, 3, 5, 270, 94, 656, 86, 82, 15, 441, 3, 5, 270, 181, 1, 243, 15, 21, 315, 313, 920, 270, 11, 15, 198, 388, 17, 60, 107, 4, 279, 182, 198, 119, 15, 24, 21, 228, 15, 120, 42]","[0, 0, 1, 1]"
"[975, 1198, 198, 23, 100, 313, 16, 323, 20, 2, 13, 1, 10, 15, 198, 334, 33, 77, 19, 198, 38, 2, 308, 558, 139, 15, 22, 80, 1, 3, 5, 270, 19, 80, 12, 3, 5, 270, 30, 314, 66, 401, 6, 10, 15, 139, 15, 19, 35, 61, 21, 82, 306, 4, 131, 131, 10, 15, 12, 1, 3, 5, 270, 639, 2455, 2456, 183, 34, 42, 1784, 1311, 474, 638, 2457, 1476, 89, 1477, 2458]","[0, 0, 1, 1]"
"[78, 86, 41, 79, 91, 109, 12, 56, 5, 2, 79, 68, 97, 20, 121, 15, 70, 919, 149, 89, 220, 21, 1471, 49, 78, 230, 23, 16, 38, 448, 21]","[1, 0, 1, 1]"
"[124, 7, 31, 73, 41, 4, 473, 9, 189, 384, 384, 126, 772, 65, 20, 49, 384, 26, 408, 1, 830, 1, 255, 570, 570, 371, 22, 66, 695]","[1, 0, 0, 1]"
"[29, 2, 24, 63, 103, 196, 108, 149, 22, 12, 5, 102, 19, 22, 25, 12, 1, 3, 5, 152, 60, 168, 545, 1041, 32, 5, 44, 72]","[0, 0, 1, 1]"
"[6, 31, 18, 268, 223, 49, 10, 15, 66, 384, 384, 1, 10, 44, 1, 10, 1478, 55, 55, 43, 16]","[1, 0, 1, 1]"
"[124, 150, 24, 138, 6, 102, 9, 18, 16, 8, 61, 3, 5, 4, 32, 129, 72, 328, 7, 23, 4, 50, 269]","[0, 1, 0, 1]"
"[467, 15, 200, 15, 200, 182, 330, 1, 3, 5, 270, 21, 19, 22, 17, 15, 1785, 17, 1, 2459, 230, 77, 4]","[0, 0, 1, 1]"
"[6, 11, 41, 200, 140, 69, 391, 6, 1, 3, 4, 267, 19, 216, 41, 11, 21, 525, 196, 210, 16, 8, 81, 36, 93, 503, 142, 1479, 374, 568, 750]","[0, 1, 0, 1]"
"[2, 12, 1786, 14, 9, 32, 41, 10, 44, 107, 78, 177, 15, 12, 70, 186, 94, 1786, 111, 77]","[0, 0, 1, 1]"
"[29, 7, 1, 3, 263, 16, 88, 26, 2460, 10, 83, 23, 7, 197, 2, 8, 145, 411, 39, 4, 15, 28]","[0, 1, 0, 1]"
"[31, 18, 57, 351, 8, 360, 235, 52, 1, 134, 9, 138, 52, 71, 295, 57, 2, 1, 640]","[0, 1, 0, 1]"
"[7, 416, 2, 24, 3, 454, 71, 44, 21, 1, 186, 21, 2461, 38, 111, 159, 485, 109, 174]","[1, 0, 0, 1]"
"[126, 174, 107, 4, 198, 131, 175, 66, 28, 1, 3, 4, 21, 33, 74, 71, 44, 4, 42]","[1, 0, 0, 1]"
"[173, 7, 691, 62, 60, 77, 252, 388, 17, 295, 53, 5, 78, 2462, 84, 696, 94, 338, 388, 26, 6, 5, 78, 976, 696, 7, 36, 58, 546, 91, 428, 12, 71, 44, 21]","[1, 0, 0, 1]"
"[82, 204, 482, 189, 112, 186, 482, 1, 166, 5, 77, 214, 535, 13, 44, 98, 132]","[1, 0, 0, 1]"
"[40, 3, 105, 8, 1, 257, 257, 30, 1480, 12, 4, 202, 20, 97, 40, 13, 76, 5, 207, 105, 8, 67, 282, 49, 61, 342, 47, 105, 8]","[1, 0, 0, 0]"
"[30, 99, 97, 9, 26, 43, 4, 70, 167, 32, 913, 21]","[1, 0, 0, 1]"
"[6, 31, 18, 88, 389, 9, 49, 1, 3, 4, 429, 2, 73, 23, 392, 1787, 296, 188, 1, 10, 331]","[0, 1, 0, 1]"
"[2, 560, 7, 6, 11, 41, 43, 18, 347, 3, 4, 120, 447, 37, 1, 3, 595, 138, 7, 112, 464]","[0, 1, 0, 1]"
"[33, 155, 91, 24, 166, 337, 753, 247, 2463, 203, 19, 385, 486, 104, 232, 68, 106]","[0, 0, 1, 1]"
"[235, 547, 28, 304, 192, 192, 156, 16, 248, 97, 34, 2, 68, 13, 79, 5, 24, 208, 28]","[1, 0, 0, 0]"
"[70, 502, 145, 49, 5, 2464, 25, 28, 165, 674, 164, 25, 12, 68, 37, 502, 1, 3, 65, 139, 139, 19, 38, 39, 369, 2, 62, 28, 101, 65, 24, 21, 69, 3, 164, 25, 68]","[1, 0, 0, 0]"
"[1, 83, 70, 17, 45, 82, 21, 4, 79, 267, 1, 133, 26, 45, 28, 183, 608, 65, 621, 20, 103, 62]","[1, 0, 0, 1]"
"[7, 16, 362, 824, 41, 140, 362, 824, 138, 1042, 414, 7, 102, 21, 128, 13, 362, 824, 138, 7, 102, 21, 116, 129, 347, 138, 7, 224]","[0, 1, 0, 0]"
"[7, 36, 58, 497, 9, 260, 21, 152, 35, 8, 201, 99, 97, 9, 35, 8, 70, 257, 10, 271, 9, 5, 189, 8, 217, 12, 257]","[1, 0, 0, 1]"
"[13, 14, 9, 153, 71, 14, 21, 24, 8, 1, 10, 12, 11, 38, 3, 1481, 64, 8, 26, 63, 13, 1, 3, 1481, 64, 35, 60, 10, 12, 11, 23, 64, 292, 820, 831, 9, 11, 150, 8, 48, 10, 12, 435, 425, 11, 9, 229, 279, 147, 170, 20, 5, 115, 1, 11, 21, 153, 12, 53, 71, 22, 21, 19, 122, 5, 1788, 22, 194, 51, 48, 229, 216, 773, 170, 5, 115, 1, 11, 32, 5, 115, 1, 11, 27, 60, 51, 165, 64, 697, 831]","[0, 1, 0, 1]"
"[11, 96, 6, 102, 9, 1, 3, 4, 57, 876, 47, 1, 10, 360, 877, 1043, 174]","[0, 1, 0, 1]"
"[328, 7, 6, 31, 18, 248, 407, 435, 79, 5, 24, 67, 140, 9, 29, 5, 121, 7, 23, 4, 88, 389, 37, 7, 39, 31, 18, 16, 21, 5, 2, 24, 8]","[0, 1, 0, 0]"
"[7, 165, 16, 57, 9, 7, 10, 5, 977, 19, 1, 10, 184, 11, 12, 3, 7, 77, 5, 136, 60, 7, 1, 278, 526, 670, 870, 116, 129, 19, 596, 81, 36]","[0, 1, 0, 0]"
"[1, 559, 86, 56, 152, 12, 235, 28, 28, 1, 93, 24, 39, 31, 12, 100, 26, 152, 160, 92, 98, 160, 23, 16, 47, 1, 878, 1044, 1312, 27, 84, 390, 84, 15, 28, 12, 5, 2465]","[1, 0, 1, 1]"
"[95, 6, 31, 18, 268, 9, 29, 37, 1, 3, 64, 127, 304, 13, 485, 85, 48, 1, 83, 23, 55, 161, 110, 74, 20, 243, 148, 1, 255, 31, 443, 95, 31, 18, 268, 2, 13, 56, 20, 1106, 262, 194]","[0, 1, 0, 1]"
"[172, 17, 3, 4, 155, 73, 41, 247, 50, 283, 494, 39, 11, 103, 38, 1, 3, 297]","[0, 1, 0, 1]"
"[26, 23, 221, 29, 114, 48, 30, 52, 10, 19, 29, 41, 11, 5, 657, 1789, 1, 298, 73, 774, 20, 32, 5, 10, 13, 43, 11, 5, 657, 1789]","[0, 1, 0, 0]"
"[49, 70, 634, 54, 79, 30, 99, 191, 21, 527, 32, 383, 44]","[0, 0, 1, 1]"
"[11, 6, 342, 138, 102, 9, 82, 23, 4, 1, 3, 297, 12, 88, 215, 304]","[0, 1, 0, 0]"
"[122, 921, 104, 1, 83, 70, 4, 131, 105, 19, 10, 725, 45, 157, 99, 1, 484, 30, 34, 191, 99, 1482, 14, 26, 240, 4, 507, 12, 1107]","[1, 0, 0, 1]"
"[2, 257, 169, 1, 289, 21, 206, 79, 303, 75, 203, 256, 98, 10, 2466, 10, 42, 26, 61, 978, 173, 26, 428, 8, 125]","[1, 0, 0, 1]"
"[2, 22, 496, 1, 93, 185, 3, 79, 183, 621, 97, 264, 55, 24, 13, 16, 225, 76]","[1, 0, 0, 1]"
"[124, 13, 6, 1790, 222, 113, 462, 59, 181, 105, 609, 3, 1, 59, 21, 162, 38, 196, 6, 71, 89, 80, 6, 547, 641, 1, 10, 331, 122, 225]","[0, 1, 0, 1]"
"[14, 17, 41, 35, 35, 280, 12, 532, 65, 57, 78, 73, 60, 1, 125, 123, 20]","[0, 0, 1, 0]"
"[7, 727, 16, 18, 268, 9, 1, 3, 34, 52, 6, 78, 19, 704, 725, 360, 219, 6, 7, 81, 116, 129, 383, 60, 334, 7, 34, 41, 4, 253, 50, 81, 36]","[0, 1, 0, 0]"
"[33, 129, 229, 20, 107, 80, 4, 340, 131, 357, 213, 169, 112, 148, 19, 94, 29, 27]","[1, 0, 0, 1]"
"[2, 85, 48, 6, 176, 18, 19, 6, 166, 704, 321, 47, 49, 61, 16, 375, 2467, 1, 59]","[0, 1, 0, 0]"
"[7, 36, 58, 62, 6, 14, 9, 82, 64, 922, 26, 212, 46, 208, 35, 38, 78, 97, 71, 14]","[1, 0, 0, 1]"
"[2468, 268, 59, 9, 287, 70, 1, 3, 152, 19, 178, 186, 15, 58, 62, 269, 26, 76, 1791, 69, 58]","[1, 0, 1, 1]"
"[142, 5, 115, 38, 70, 105, 28, 6, 161, 34, 99, 248, 12, 390, 49, 105, 28]","[1, 0, 0, 0]"
"[7, 416, 24, 240, 522, 637, 203, 60, 12, 7, 1792, 229, 522, 637, 130, 19, 47, 5, 104, 66, 143, 380]","[0, 0, 1, 0]"
"[78, 913, 314, 212, 248, 248, 311, 5, 2, 79, 68, 9, 5, 2, 24, 229, 186, 105, 923, 20]","[1, 0, 0, 0]"
"[79, 45, 28, 149, 28, 271, 263, 264, 35, 149, 2469, 28, 65, 220, 178, 45, 1, 83, 6, 70, 373, 1108, 92, 1, 10, 331]","[1, 0, 0, 0]"
"[265, 2, 24, 137, 3, 4, 247, 447, 54, 19, 3, 4, 25, 201, 93, 123, 76]","[0, 0, 1, 0]"
"[2, 13, 134, 14, 40, 73, 5, 54, 8, 832, 45, 260, 126, 8, 27]","[1, 0, 0, 1]"
"[220, 7, 320, 248, 7, 118, 7, 161, 43, 202, 56, 53, 1483, 97, 17, 234, 89, 2, 35, 12, 61, 311, 81, 252, 22, 79, 1, 97]","[1, 0, 0, 0]"
"[5, 484, 65, 42, 22, 15, 12, 1, 83, 71, 89, 202, 27, 1, 3, 5, 2470, 21, 15, 8, 124]","[0, 0, 1, 1]"
"[74, 86, 33, 174, 39, 44, 124, 17, 2, 26, 10, 204, 58, 419, 971, 58, 87]","[0, 0, 0, 1]"
"[55, 48, 13, 6, 31, 18, 96, 23, 4, 50, 37, 1, 59, 547, 865, 37, 146, 1793, 296, 27, 597, 979]","[0, 1, 0, 1]"
"[29, 107, 80, 7, 23, 31, 57, 138, 112, 78, 169, 7, 74, 180, 32, 5, 44]","[0, 1, 0, 1]"
"[32, 13, 85, 138, 6, 102, 9, 1, 3, 297, 37, 5, 1484, 61, 16, 9, 161, 4, 5, 108, 275, 6, 16, 13, 85]","[0, 1, 0, 1]"
"[18, 22, 109, 548, 9, 66, 78, 155, 60, 70, 17, 111, 8]","[1, 0, 0, 0]"
"[1794, 76, 6, 11, 9, 1485, 69, 393, 282, 833, 27, 247, 50, 6, 144, 72, 2471, 277, 13]","[0, 1, 0, 1]"
"[70, 86, 276, 4, 50, 257, 131, 1, 3, 4, 21, 113, 247, 144]","[1, 0, 0, 0]"
"[146, 31, 18, 96, 62, 69, 254, 399, 30, 1486, 2, 13, 64, 15, 5, 314, 35, 2, 13, 6, 166, 2472, 9, 49, 20, 164, 392, 352, 412, 2473, 76, 2, 1, 129, 17]","[0, 1, 0, 1]"
"[233, 1, 10, 115, 25, 399, 12, 2474, 5, 136, 7, 229, 397, 2475, 12, 14, 834, 2476, 8, 1, 10, 30, 6, 31, 5, 327, 72, 25, 94, 20, 2477, 20]","[0, 0, 1, 1]"
"[308, 46, 4, 5, 24, 294, 20, 980, 12, 14, 22, 72, 153, 122, 1313, 56, 24, 1487, 122, 172, 321]","[0, 0, 1, 1]"
"[142, 921, 37, 79, 257, 314, 315, 525, 245, 383, 199, 44, 506]","[1, 0, 0, 1]"
"[15, 110, 549, 1, 316, 15, 26, 3, 15, 89, 1045, 153, 4, 15, 47, 1, 549]","[0, 0, 1, 1]"
"[53, 119, 90, 25, 1196, 147, 181, 37, 1, 90, 412, 197, 30, 6, 34, 252, 9, 49, 146, 31, 141]","[1, 1, 0, 1]"
"[14, 17, 405, 1109, 869, 2478, 266, 1795, 642, 924, 89, 2, 73, 162, 29, 26, 23, 4, 292, 94, 39, 11, 26, 3, 34, 15, 20, 379, 71, 6, 14, 581]","[1, 1, 0, 1]"
"[496, 126, 35, 1, 3, 1759, 214, 121, 316, 120, 157, 35, 334, 224, 21, 65, 126, 412, 38, 26, 248, 118, 35, 257, 19, 105, 28, 7, 229, 543, 35, 126, 879, 153, 92, 3, 4]","[1, 0, 0, 0]"
"[2, 8, 48, 14, 9, 142, 7, 4, 54, 79, 67, 282, 117, 728, 7, 119, 144, 32, 132, 44, 2, 13, 41, 3, 798, 117, 7, 19, 68, 26, 126, 189, 8, 48, 14, 271, 478, 19, 1, 10, 367, 775, 117, 12, 1199, 22]","[1, 0, 0, 1]"
"[2, 14, 73, 22, 12, 39, 44, 376, 642, 152, 214, 121, 15, 70, 45, 280, 323, 274, 1, 311, 168, 47, 806, 214, 35, 475, 12, 70, 1, 3, 1796, 142, 475, 2, 166, 115, 116, 44]","[1, 0, 0, 1]"
"[150, 14, 48, 60, 123, 137, 47, 3, 4, 149, 25, 179, 12, 151, 9, 162, 86, 105, 8, 33, 67, 19, 46, 257, 709, 163, 164, 99, 30, 99, 550, 44, 20, 104, 21, 15]","[1, 0, 1, 0]"
"[22, 17, 285, 76, 729, 981, 80, 80, 579, 6, 82, 6, 106, 181, 234, 49, 56, 20, 22, 17, 35, 35, 67, 12, 1, 10, 224, 20, 93, 65, 202, 21, 1314, 252, 22, 17, 835, 411, 107, 922, 198, 10, 15, 28, 1, 243, 29, 271, 178, 82, 34, 2479, 103, 12, 1, 1315, 148, 1488, 3, 514, 21, 26, 608, 62, 28, 101, 21, 23, 113, 420, 148, 28, 1046, 44, 27]","[1, 0, 1, 1]"
"[2480, 1, 1047, 21, 193, 147, 982, 253, 50, 19, 68, 68, 2481, 105, 1316, 8, 67, 1, 311, 434, 60, 287, 12, 925, 427, 177, 25, 179, 19, 68, 68, 9, 39, 3, 260, 21, 60, 10, 867, 1489, 12, 278, 105, 1316, 212, 9, 210, 753, 155, 570, 675, 2482, 2483, 9, 39, 260, 21]","[1, 0, 1, 1]"
"[832, 250, 34, 191, 963, 178, 10, 410, 274, 312, 19, 105, 30, 90, 2, 68, 97, 515, 7, 54, 5, 202, 41, 287, 20, 97, 9, 5, 136, 274, 312, 19, 178, 690, 169, 121, 4, 25, 177, 5, 516, 69, 39, 10, 1490, 516, 67, 37, 97]","[1, 0, 0, 0]"
"[13, 29, 27, 40, 353, 11, 102, 52, 24, 1, 10, 21, 30, 7, 71, 46, 91, 353, 102, 52, 1109, 1, 141, 43, 4, 88, 643, 7, 74, 30, 7, 16, 1313, 24, 26, 353, 102, 52, 1, 224, 21, 3, 7, 981, 13, 2, 124]","[0, 1, 0, 1]"
"[41, 204, 78, 14, 22, 25, 19, 179, 401, 19, 5, 42, 78, 83, 82, 204, 94, 73, 1317, 259, 1, 148, 64, 12, 204, 19, 1, 3, 698, 801, 147, 119, 37, 1491, 35, 198, 836, 2484, 62, 1, 2485, 38]","[1, 0, 1, 0]"
"[2, 398, 622, 26, 6, 22, 15, 274, 5, 150, 98, 107, 15, 342, 112, 38, 111, 30, 248, 95, 1200, 20, 1, 10, 14, 8, 13, 2, 95, 1, 2486, 15, 60, 95, 243, 95, 1, 57, 9, 3, 1, 48, 1, 255, 111, 28, 110, 436]","[1, 0, 0, 1]"
"[423, 487, 453, 1489, 108, 10, 42, 421, 520, 333, 401, 381, 1797, 19, 12, 308, 524, 25, 357, 1110, 415, 8, 115, 280, 1201, 91, 18, 89, 361, 400, 1, 543, 21, 2, 108, 68, 76, 81, 36, 24, 12, 112, 115, 287, 8]","[0, 1, 1, 1]"
"[2, 1, 77, 233, 16, 96, 49, 10, 20, 15, 43, 55, 161, 16, 2, 233, 177, 13]","[0, 1, 1, 1]"
"[11, 16, 65, 440, 80, 92, 101, 11, 93, 9, 199, 86, 20, 140, 39, 221, 21, 40, 3, 103, 148, 27]","[0, 1, 0, 0]"
"[51, 36, 254, 20, 60, 12, 454, 5, 283, 494, 3, 337, 91, 97, 19, 83, 321, 112, 27]","[0, 0, 0, 1]"
"[32, 72, 26, 23, 240, 15, 320, 145, 15, 1318, 91, 330, 315, 498, 15, 137, 1202, 137, 1, 16, 12, 57, 73, 15, 872, 47, 139, 70, 45, 121, 152, 35, 157, 54, 79, 39, 91, 22, 12, 542, 796, 38, 1203, 710, 19, 1104, 26, 2, 13, 1, 14]","[1, 0, 1, 1]"
"[78, 1204, 6, 11, 16, 9, 1319, 67, 880, 134, 74, 322, 16]","[0, 1, 0, 1]"
"[173, 73, 3, 36, 58, 201, 13, 2, 70, 17, 45, 395, 89, 1492, 41, 340, 881, 12, 46, 634, 157, 515, 1, 10, 38, 135, 1, 3, 668, 35, 12, 46, 257, 131, 302, 1, 644, 19, 41, 284, 1, 11, 125, 22, 15, 7, 416, 302, 284, 1, 11, 15, 166, 872, 84, 125, 22, 60, 302, 77, 329, 1, 11, 34, 776, 166, 230]","[1, 0, 1, 1]"
"[7, 6, 16, 75, 203, 11, 91, 402, 414, 138, 6, 102, 29, 61, 3, 4, 75, 203]","[0, 1, 0, 0]"
"[53, 13, 60, 451, 48, 201, 526, 7, 240, 117, 100, 24, 9, 251, 22, 233, 1782, 10, 12, 14, 27, 198, 57, 139, 15, 22, 17, 21, 15, 1, 3, 5, 270, 28, 330, 15, 221, 969, 47, 1205, 8, 212, 17]","[0, 0, 1, 0]"
"[7, 31, 12, 18, 268, 437, 234, 18, 1, 3, 77, 38, 180, 159, 199, 360, 9, 1, 166, 545]","[0, 1, 0, 0]"
"[7, 31, 117, 2487, 205, 19, 101, 297, 65, 2, 24, 9, 40, 1, 3, 4, 55, 55, 777, 525, 10, 12, 1, 7, 668]","[0, 1, 0, 0]"
"[13, 48, 76, 14, 9, 29, 178, 23, 4, 42, 572, 37, 65, 652, 42, 68, 135, 38, 293, 1320, 56, 178, 30, 5, 42, 10, 431, 181, 37, 5, 24, 1, 10, 32, 17, 154, 150]","[1, 0, 1, 1]"
"[1493, 168, 222, 610, 407, 362, 778, 504, 328, 778, 216, 373, 1798, 119, 7, 504, 19, 373, 1798, 128, 94, 47, 778, 2488, 525, 6, 342, 168, 7, 275, 61, 7, 373, 1103, 1321, 12, 216, 362, 778, 557, 265, 362, 1048, 504, 21, 699, 307, 222, 3, 2489, 21, 142, 282, 1799, 7, 240, 1478, 222, 96]","[0, 1, 0, 0]"
"[30, 109, 361, 527, 19, 191, 47, 160, 9, 29, 82, 21, 4, 25, 271, 8, 338, 6, 65, 139, 9, 189, 1322, 20, 1, 882, 95, 448, 168, 10, 5, 109, 9, 82, 64, 676, 12, 68, 195, 2, 8, 103, 196, 27]","[1, 0, 0, 0]"
"[66, 33, 14, 19, 83, 366, 81, 73, 31, 18, 185, 1, 3, 274, 65, 409, 267, 8]","[1, 0, 0, 0]"
"[2, 87, 145, 21, 4, 25, 37, 45, 28, 131, 131, 432, 111, 109, 30, 99, 191, 7, 14, 19, 527, 90, 2, 68, 97, 195, 2, 233, 11, 217, 299, 2490, 11, 49, 20, 10, 45, 6, 31, 18, 268, 9, 2, 8, 1, 875, 2491, 295, 8, 580, 1, 155, 17, 56, 13, 2]","[1, 0, 0, 1]"
"[656, 239, 11, 6, 83, 296, 426, 9, 239, 23, 11, 335, 9, 37, 65, 231, 68, 12, 515, 1, 317, 34, 65, 24]","[0, 1, 0, 0]"
"[13, 2, 178, 14, 178, 87, 7, 16, 883, 1048, 2492, 31, 18, 140, 43, 4, 50, 317, 80, 208, 19, 45, 82, 4, 509, 517, 5, 807, 421, 2493, 185, 7, 45, 1049, 169, 7, 47, 317, 31, 18, 140, 9, 1, 1111, 30, 138, 6, 102, 19, 7, 31, 21, 9, 210, 753, 14, 97, 121, 4, 509, 517, 5, 807, 421]","[1, 1, 0, 1]"
"[184, 11, 39, 1, 343, 288, 132, 60, 279, 194, 10, 12, 71, 226, 70, 265, 593, 669, 7, 12, 23, 221, 16, 38, 273, 60, 151, 1206, 188, 163, 110, 170, 288, 177, 62]","[0, 1, 0, 0]"
"[87, 2, 7, 46, 9, 12, 7, 1, 46, 15, 32, 98, 84, 107, 7, 165, 212, 330, 15, 7, 38, 436, 32, 17, 13, 468, 7, 4, 15, 228, 43, 4, 24, 7, 243, 15, 11, 9, 320, 320, 72, 230, 4, 39, 71, 376, 94, 20, 81, 36]","[0, 0, 1, 1]"
"[106, 158, 25, 837, 983, 586, 32, 41, 12, 115, 69, 68, 160, 93, 1050, 92, 1800]","[0, 0, 1, 1]"
"[2, 124, 150, 259, 15, 4, 6, 15, 28, 623, 15, 8, 726, 107, 15, 1, 3, 5, 270, 339, 196, 17, 2, 202, 20, 1, 124, 13, 259, 15, 124]","[0, 0, 1, 1]"
"[220, 4, 97, 181, 65, 136, 22, 15, 37, 884, 146, 31, 26, 1, 31, 1, 3, 4, 2494, 197]","[0, 1, 1, 1]"
"[173, 60, 1, 103, 62, 3, 53, 313, 39, 16, 62, 15, 80, 1318, 19, 1, 3, 5, 270, 125, 70, 15, 229, 3, 5, 4, 35, 20, 71, 39, 59, 57, 62, 26, 23, 53, 38, 78, 230]","[0, 1, 1, 1]"
"[2, 187, 22, 168, 19, 1, 10, 864, 263, 157, 462, 82, 4, 243, 271, 175, 35, 1, 3, 5, 4, 271, 19, 189, 1, 2495, 187, 76, 158, 30, 6, 16, 200, 223]","[1, 0, 0, 1]"
"[41, 121, 13, 106, 98, 170, 65, 348, 122, 104, 1323, 1051, 19, 3, 43, 611, 4, 71, 155, 21]","[0, 0, 0, 1]"
"[73, 78, 295, 72, 24, 43, 16, 8, 41, 18, 423, 81, 36, 479, 172, 43, 66, 8, 253, 50]","[0, 1, 1, 0]"
"[32, 15, 8, 5, 78, 72, 84, 125, 70, 186, 82, 677, 35, 111, 17]","[0, 0, 1, 1]"
"[2, 190, 7, 6, 16, 487, 154, 213, 9, 1, 3, 4, 75, 203, 32, 331, 8]","[0, 1, 0, 1]"
"[5, 2, 13, 26, 201, 35, 1494, 48, 73, 156, 216, 32, 5, 44, 20, 1, 22, 12, 441, 15, 5, 2496, 259, 26, 3, 1, 255, 10, 15, 12, 393, 1, 255, 548, 566, 18, 252, 963, 13, 156, 4, 69, 35, 6, 728, 5, 566, 18, 252, 963, 8, 156, 116, 44]","[1, 0, 1, 0]"
