review_token,Satisfaction
"[1794, 76, 6, 11, 9, 1485, 69, 393, 282, 833, 27, 247, 50, 6, 144, 72, 2471, 277, 13]",0
"[146, 31, 18, 96, 62, 69, 254, 399, 30, 1486, 2, 13, 64, 15, 5, 314, 35, 2, 13, 6, 166, 2472, 9, 49, 20, 164, 392, 352, 412, 2473, 76, 2, 1, 129, 17]",0
"[233, 1, 10, 115, 25, 399, 12, 2474, 5, 136, 7, 229, 397, 2475, 12, 14, 834, 2476, 8, 1, 10, 30, 6, 31, 5, 327, 72, 25, 94, 20, 2477, 20]",0
"[308, 46, 4, 5, 24, 294, 20, 980, 12, 14, 22, 72, 153, 122, 1313, 56, 24, 1487, 122, 172, 321]",1
"[142, 921, 37, 79, 257, 314, 315, 525, 245, 383, 199, 44, 506]",0
"[15, 110, 549, 1, 316, 15, 26, 3, 15, 89, 1045, 153, 4, 15, 47, 1, 549]",0
"[53, 119, 90, 25, 1196, 147, 181, 37, 1, 90, 412, 197, 30, 6, 34, 252, 9, 49, 146, 31, 141]",0
"[14, 17, 405, 1109, 869, 2478, 266, 1795, 642, 924, 89, 2, 73, 162, 29, 26, 23, 4, 292, 94, 39, 11, 26, 3, 34, 15, 20, 379, 71, 6, 14, 581]",1
"[2, 8, 48, 14, 9, 142, 7, 4, 54, 79, 67, 282, 117, 728, 7, 119, 144, 32, 132, 44, 2, 13, 41, 3, 798, 117, 7, 19, 68, 26, 126, 189, 8, 48, 14, 271, 478, 19, 1, 10, 367, 775, 117, 12, 1199, 22]",1
"[2, 14, 73, 22, 12, 39, 44, 376, 642, 152, 214, 121, 15, 70, 45, 280, 323, 274, 1, 311, 168, 47, 806, 214, 35, 475, 12, 70, 1, 3, 1796, 142, 475, 2, 166, 115, 116, 44]",1
"[22, 17, 285, 76, 729, 981, 80, 80, 579, 6, 82, 6, 106, 181, 234, 49, 56, 20, 22, 17, 35, 35, 67, 12, 1, 10, 224, 20, 93, 65, 202, 21, 1314, 252, 22, 17, 835, 411, 107, 922, 198, 10, 15, 28, 1, 243, 29, 271, 178, 82, 34, 2479, 103, 12, 1, 1315, 148, 1488, 3, 514, 21, 26, 608, 62, 28, 101, 21, 23, 113, 420, 148, 28, 1046, 44, 27]",0
"[2480, 1, 1047, 21, 193, 147, 982, 253, 50, 19, 68, 68, 2481, 105, 1316, 8, 67, 1, 311, 434, 60, 287, 12, 925, 427, 177, 25, 179, 19, 68, 68, 9, 39, 3, 260, 21, 60, 10, 867, 1489, 12, 278, 105, 1316, 212, 9, 210, 753, 155, 570, 675, 2482, 2483, 9, 39, 260, 21]",1
"[13, 29, 27, 40, 353, 11, 102, 52, 24, 1, 10, 21, 30, 7, 71, 46, 91, 353, 102, 52, 1109, 1, 141, 43, 4, 88, 643, 7, 74, 30, 7, 16, 1313, 24, 26, 353, 102, 52, 1, 224, 21, 3, 7, 981, 13, 2, 124]",0
"[2, 398, 622, 26, 6, 22, 15, 274, 5, 150, 98, 107, 15, 342, 112, 38, 111, 30, 248, 95, 1200, 20, 1, 10, 14, 8, 13, 2, 95, 1, 2486, 15, 60, 95, 243, 95, 1, 57, 9, 3, 1, 48, 1, 255, 111, 28, 110, 436]",0
"[423, 487, 453, 1489, 108, 10, 42, 421, 520, 333, 401, 381, 1797, 19, 12, 308, 524, 25, 357, 1110, 415, 8, 115, 280, 1201, 91, 18, 89, 361, 400, 1, 543, 21, 2, 108, 68, 76, 81, 36, 24, 12, 112, 115, 287, 8]",1
"[2, 1, 77, 233, 16, 96, 49, 10, 20, 15, 43, 55, 161, 16, 2, 233, 177, 13]",0
"[51, 36, 254, 20, 60, 12, 454, 5, 283, 494, 3, 337, 91, 97, 19, 83, 321, 112, 27]",1
"[32, 72, 26, 23, 240, 15, 320, 145, 15, 1318, 91, 330, 315, 498, 15, 137, 1202, 137, 1, 16, 12, 57, 73, 15, 872, 47, 139, 70, 45, 121, 152, 35, 157, 54, 79, 39, 91, 22, 12, 542, 796, 38, 1203, 710, 19, 1104, 26, 2, 13, 1, 14]",0
"[78, 1204, 6, 11, 16, 9, 1319, 67, 880, 134, 74, 322, 16]",0
"[173, 73, 3, 36, 58, 201, 13, 2, 70, 17, 45, 395, 89, 1492, 41, 340, 881, 12, 46, 634, 157, 515, 1, 10, 38, 135, 1, 3, 668, 35, 12, 46, 257, 131, 302, 1, 644, 19, 41, 284, 1, 11, 125, 22, 15, 7, 416, 302, 284, 1, 11, 15, 166, 872, 84, 125, 22, 60, 302, 77, 329, 1, 11, 34, 776, 166, 230]",0
"[13, 48, 76, 14, 9, 29, 178, 23, 4, 42, 572, 37, 65, 652, 42, 68, 135, 38, 293, 1320, 56, 178, 30, 5, 42, 10, 431, 181, 37, 5, 24, 1, 10, 32, 17, 154, 150]",1
"[2, 87, 145, 21, 4, 25, 37, 45, 28, 131, 131, 432, 111, 109, 30, 99, 191, 7, 14, 19, 527, 90, 2, 68, 97, 195, 2, 233, 11, 217, 299, 2490, 11, 49, 20, 10, 45, 6, 31, 18, 268, 9, 2, 8, 1, 875, 2491, 295, 8, 580, 1, 155, 17, 56, 13, 2]",0
"[13, 2, 178, 14, 178, 87, 7, 16, 883, 1048, 2492, 31, 18, 140, 43, 4, 50, 317, 80, 208, 19, 45, 82, 4, 509, 517, 5, 807, 421, 2493, 185, 7, 45, 1049, 169, 7, 47, 317, 31, 18, 140, 9, 1, 1111, 30, 138, 6, 102, 19, 7, 31, 21, 9, 210, 753, 14, 97, 121, 4, 509, 517, 5, 807, 421]",1
"[87, 2, 7, 46, 9, 12, 7, 1, 46, 15, 32, 98, 84, 107, 7, 165, 212, 330, 15, 7, 38, 436, 32, 17, 13, 468, 7, 4, 15, 228, 43, 4, 24, 7, 243, 15, 11, 9, 320, 320, 72, 230, 4, 39, 71, 376, 94, 20, 81, 36]",0
"[106, 158, 25, 837, 983, 586, 32, 41, 12, 115, 69, 68, 160, 93, 1050, 92, 1800]",1
"[2, 124, 150, 259, 15, 4, 6, 15, 28, 623, 15, 8, 726, 107, 15, 1, 3, 5, 270, 339, 196, 17, 2, 202, 20, 1, 124, 13, 259, 15, 124]",0
"[220, 4, 97, 181, 65, 136, 22, 15, 37, 884, 146, 31, 26, 1, 31, 1, 3, 4, 2494, 197]",0
"[173, 60, 1, 103, 62, 3, 53, 313, 39, 16, 62, 15, 80, 1318, 19, 1, 3, 5, 270, 125, 70, 15, 229, 3, 5, 4, 35, 20, 71, 39, 59, 57, 62, 26, 23, 53, 38, 78, 230]",0
"[2, 187, 22, 168, 19, 1, 10, 864, 263, 157, 462, 82, 4, 243, 271, 175, 35, 1, 3, 5, 4, 271, 19, 189, 1, 2495, 187, 76, 158, 30, 6, 16, 200, 223]",0
"[41, 121, 13, 106, 98, 170, 65, 348, 122, 104, 1323, 1051, 19, 3, 43, 611, 4, 71, 155, 21]",1
"[32, 15, 8, 5, 78, 72, 84, 125, 70, 186, 82, 677, 35, 111, 17]",0
"[2, 190, 7, 6, 16, 487, 154, 213, 9, 1, 3, 4, 75, 203, 32, 331, 8]",0
"[2, 14, 19, 33, 543, 984, 985, 2497, 12, 2498, 4, 50, 7, 33, 477, 120, 35, 13, 9, 32, 72, 5, 121, 209, 54, 2499, 84, 125, 212, 5, 270, 19, 84, 151, 279, 182, 41, 224, 65, 54, 19, 47, 5, 260, 135, 21, 548, 109, 84, 70, 80, 208, 169, 121, 54, 79, 81, 36]",1
"[22, 86, 45, 8, 276, 264, 4, 30, 6, 11, 32, 5, 44, 353, 8, 30, 6, 16, 57, 22, 12, 180, 32, 44, 353, 673, 242, 147, 19, 1, 3, 5, 336, 30, 6, 16, 57, 81, 36]",0
"[7, 36, 58, 76, 2, 8, 1052, 14, 25, 8, 47, 14, 9, 18, 8, 12, 114, 272, 8, 45, 28, 30, 109, 160, 20]",0
"[7, 36, 200, 62, 60, 39, 31, 18, 39, 100, 153, 246, 137, 4, 56, 46, 208, 208, 109, 14, 191, 14]",0
"[7, 225, 56, 24, 13, 107, 5, 152, 189, 8, 67, 693, 1, 186, 32, 5, 44, 27, 132, 677, 8, 94, 492, 67, 6, 7, 36, 58, 20]",0
"[33, 174, 77, 1801, 1324, 185, 43, 1802, 252, 8, 169, 5, 197, 20]",0
"[2, 12, 14, 19, 33, 129, 170, 65, 348, 8, 3, 71, 423, 41, 120, 54, 8]",1
"[5, 139, 188, 382, 10, 20, 367, 12, 45, 167, 208, 1, 83, 150, 6, 624, 61, 48, 408, 24, 30, 10, 9, 107, 316, 147, 12, 154, 779, 357, 20, 37, 1053, 10, 779, 17, 43, 1036, 87, 274, 505, 20, 131, 208, 7, 678, 40, 93, 543, 15, 9, 26, 6, 336, 15, 27, 6, 84, 239, 10, 10, 15, 21, 111, 32, 10, 532, 986, 260, 28, 2, 6, 22, 568, 89, 611, 77]",0
"[15, 8, 22, 17, 7, 243, 15, 94, 524, 9, 32, 84, 22, 1803, 1, 230, 82, 64, 24, 32, 1495]",0
"[14, 9, 170, 2, 24, 5, 658, 42, 3, 80, 1097, 126, 4, 1, 107, 316, 120, 288, 65, 482, 12, 5, 165, 38, 26, 21, 1325, 117, 3, 798, 117, 534, 316, 120, 754]",1
"[133, 10, 204, 4, 435, 425, 10, 15, 1, 55, 55, 26, 1, 23, 10, 15, 193, 11, 16]",1
"[7, 46, 2, 8, 229, 10, 78, 89, 1050, 39, 8, 84, 412, 39, 10, 204, 1050, 94, 20, 116, 1050, 8, 84, 5]",1
"[43, 2, 8, 48, 14, 62, 51, 236, 2, 13, 1, 10, 15, 63, 22, 17]",1
"[18, 75, 88, 203, 5, 31, 305, 335, 138, 335, 102, 9, 18, 61, 3, 5, 297, 32, 44, 5, 375, 730, 557, 61, 11, 207, 11, 33, 74, 207, 33, 67, 61, 47, 59, 18]",0
"[58, 62, 60, 1, 317, 10, 367, 4, 75, 927, 1806, 486, 389, 1208, 1114, 6, 16, 170, 269, 82, 79, 97, 987]",1
"[61, 31, 12, 57, 189, 271, 160, 73, 1055, 56, 15, 659, 95, 31, 12, 57, 9, 37, 1209, 189, 271, 1, 1807, 99, 70, 45, 30, 191, 527, 1, 573, 221, 18, 57]",0
"[46, 1809, 56, 18, 16, 178, 3, 4, 178, 1, 3, 530, 13, 2]",0
"[78, 89, 2, 13, 625, 125, 22, 15, 26, 15, 22, 49, 156, 81, 13, 25, 69, 330, 182, 15, 182, 15, 639, 2, 549, 5, 202, 20, 10, 15, 9, 1, 22, 5, 2, 13, 15, 80, 80, 645, 243, 551, 22, 80, 195, 15, 43, 164, 262, 26, 15, 103, 196, 338, 228, 164, 262, 21, 9, 1810, 157, 1500, 145, 518, 518, 15, 86, 15, 3, 263, 113, 157, 15]",0
"[286, 327, 151, 241, 1, 3, 186, 1793, 138, 1, 134, 30, 138, 5, 231, 241, 134, 11, 151, 2, 241, 138, 6, 102, 9, 18, 57, 1, 59, 317, 47, 526, 670, 7, 800, 870, 119, 67, 279, 140, 30, 7, 1, 317, 176, 16, 18, 57, 91, 526, 670, 7, 32, 710, 2, 13, 1811]",0
"[6, 31, 18, 234, 18, 1, 101, 65, 231, 1115, 76, 227, 2, 1, 83, 1106]",0
"[184, 11, 8, 288, 1, 230, 17, 6, 11, 37, 1, 3, 7, 6, 11, 18, 12, 391, 151, 241, 4, 310, 37, 1, 3, 146, 11, 21, 7, 400, 180, 91, 210, 177, 13, 6, 11, 9, 1, 3, 4, 32, 224, 227, 7, 19, 184, 11, 8, 47, 32, 5, 34, 593, 231, 20, 74]",0
"[768, 4, 54, 50, 308, 1, 246, 411, 5, 136, 1, 83, 17, 71, 70, 45, 19, 558, 169, 1501, 514, 30, 11, 18, 16, 43, 12, 69, 23, 31, 18, 16, 41, 4, 44, 164, 2, 68, 20, 12, 71, 240, 768, 4, 246, 19, 1327, 94, 91, 227, 12, 11]",0
"[2, 1, 1056, 732, 112, 5, 483, 146, 16, 30, 5, 386, 226, 4, 253, 50, 5, 202, 226, 26, 5, 2, 35, 13, 23, 64, 232, 253, 50, 20, 11, 264, 5, 300, 840, 148, 226, 64, 253, 50, 151, 2]",0
"[234, 22, 12, 1035, 47, 7, 101, 12, 16, 60, 10, 75, 203, 9, 29, 40, 118, 86, 432, 111, 109, 928, 928, 928, 809, 7, 1812, 567, 42, 142, 604, 65, 541, 202, 19, 68, 68, 97, 20, 187, 159, 32, 260, 21, 284]",0
"[2, 33, 174, 284, 6, 251, 19, 16, 6, 11, 9, 1, 3, 24, 19, 641, 8, 1, 331, 33, 174]",0
"[14, 48, 14, 91, 10, 2, 13, 33, 129, 9, 32, 126, 5, 44, 21, 276, 22, 12, 297, 77, 2, 13, 198, 112, 20, 38, 131, 186, 410, 38, 111, 55, 21, 276, 127, 137, 264, 236, 32, 98, 5, 44]",0
"[14, 9, 259, 85, 161, 22, 17, 15, 74, 17, 660, 243, 28, 145, 7, 164, 179, 12, 39, 8, 93, 179, 10, 13, 7, 164, 1, 123, 161, 173, 26, 206, 206, 7, 1813, 281]",0
"[2, 14, 9, 162, 22, 15, 221, 12, 111, 26, 15, 315, 65, 446, 39, 8, 10, 270, 8, 32, 15, 84, 221, 26, 23, 164, 262, 94, 84, 194, 68, 5, 180, 91, 15, 221, 81, 36]",0
"[2, 1, 83, 6, 53, 35, 92, 20, 79, 107, 15, 198, 285]",0
"[69, 47, 53, 69, 161, 54, 130, 37, 1, 3, 43, 4, 2, 8, 358, 1, 48]",0
"[2, 70, 45, 35, 257, 264, 271, 49, 92, 289, 299, 15, 97, 733, 2, 11, 39, 383, 5, 44, 635, 230, 4]",0
"[174, 86, 7, 16, 441, 57, 140, 508, 391, 265, 265, 138, 402, 313, 7, 1202, 7, 1, 440, 157, 298, 314, 688, 221, 356, 116, 224, 138, 12, 142, 281, 102]",0
"[108, 112, 167, 19, 1, 317, 97, 323, 90, 5, 567, 42, 30, 6, 16, 88, 19, 6, 605, 191, 47, 505, 17, 26, 34, 4, 25, 151, 567, 42, 91, 2, 68, 112, 97, 19, 189, 33, 14, 757, 608, 91, 24, 116, 1502, 81, 36]",0
"[32, 44, 120, 386, 291, 1503, 362, 552, 1057, 1329, 9, 12, 108, 25, 68, 63, 1330, 552, 1057, 1329, 21, 9, 37, 1, 10, 271, 32, 44, 7, 23, 4, 5, 42, 9, 885, 23, 64, 5, 136, 9, 37, 1, 10, 271]",0
"[13, 2, 776, 1, 48, 31, 16, 107, 342, 15, 70, 208, 167, 20, 28, 198, 149, 90, 107, 90, 10, 15, 19, 37, 1, 5, 39, 1814, 21, 239, 12, 365, 15, 21, 80, 178, 5, 1331, 13, 37, 163, 20, 142, 15, 608, 21, 4, 15, 113, 5, 318, 37, 167, 21, 1, 342, 342, 110, 225, 48, 30, 6, 1498, 13, 262, 31, 12, 223, 9, 60, 36, 87, 95, 38, 1116, 88, 128]",0
"[32, 27, 328, 15, 8, 84, 125, 22, 69, 144, 15, 119, 45, 103, 148, 110, 194, 225, 20]",0
"[13, 2, 693, 1, 14, 111, 866, 20, 21, 306, 4, 112, 257, 1, 83, 302, 99, 14, 32, 72, 378, 35, 44, 21, 2]",0
"[14, 48, 13, 2, 43, 4, 528, 25, 9, 7, 1, 230, 446, 15, 12, 186, 28, 19, 94, 10, 12, 208, 178, 38, 111, 64, 528, 32, 44, 21, 24, 78, 15, 26, 22, 15, 701, 1, 1312, 2, 13, 93, 753, 6, 14, 193, 15, 8, 20, 22, 1, 230, 22, 15]",1
"[318, 282, 229, 4, 15, 90, 399, 15, 6, 342, 35, 1, 39, 213, 62, 101, 21, 4, 15, 21, 28, 966, 65, 182, 263, 43, 15, 21, 342, 15, 1, 3, 152, 6, 148, 148, 217, 124]",0
"[29, 48, 35, 107, 1330, 391, 386, 82, 1816, 37, 168, 69, 3, 82, 282, 6, 144, 5, 104, 21, 279, 391, 13, 145, 411, 386, 1, 10, 271, 8, 85, 72, 574, 34, 1496, 286, 834, 499, 35, 217, 12, 3, 7, 4, 386, 60, 1, 10, 120, 386, 32, 72, 84, 110, 74, 1058, 661, 461, 1816]",0
"[2, 500, 55, 55, 15, 46, 502, 21, 30, 99, 14, 26, 1, 358, 110, 84, 5, 110, 183, 5, 218, 20, 500]",0
"[2, 125, 141, 31, 18, 1, 10, 351, 1095, 8, 32, 43, 2, 12, 711, 72]",0
"[2, 110, 225, 259, 257, 1, 83, 274, 1, 311, 28, 30, 90, 12, 68, 160, 20, 187, 30, 6, 16, 47, 9, 49, 427, 97, 536, 733, 2, 11, 40, 49, 126, 196, 74, 26, 1, 60, 50, 1, 23, 16, 299, 16, 92, 20, 1, 97, 274, 58, 200, 60, 148]",0
"[171, 17, 6, 11, 57, 9, 1, 3, 64, 35, 163, 28, 32, 72, 44, 21]",0
"[145, 23, 31, 18, 12, 268, 141, 17, 1, 3, 30, 52, 22, 122, 87, 13, 2, 36, 58, 62]",0
"[91, 35, 33, 129, 41, 3, 4, 66, 119, 447, 461, 253, 50, 60, 289, 41, 1059, 12, 1, 781, 636, 1332, 19, 989, 628, 12, 39, 251, 222, 679, 12, 214, 192]",1
"[125, 22, 15, 38, 244, 4, 316, 840, 12, 394, 20]",0
"[1, 83, 10, 279, 4, 509, 157, 25, 283, 178, 175, 1505, 8, 33, 74, 30, 6, 57]",0
"[13, 2, 12, 141, 157, 156, 12, 9, 62, 156, 1, 10, 168, 97, 97, 20, 63, 184, 11, 12, 1, 456, 516, 516, 61, 12, 63, 71, 141, 62, 31, 18, 204, 184, 11, 23, 305, 55, 63, 293, 110, 114]",0
"[215, 142, 11, 67, 86, 597, 108, 342, 74, 183, 621]",0
"[274, 14, 9, 2, 8, 1, 97, 56, 86, 32, 5, 44, 98]",0
"[173, 7, 36, 58, 60, 22, 86, 78, 395, 89, 45, 107, 53, 112, 235, 6, 5, 161, 279, 80, 92, 1, 3, 28, 82, 21, 4, 131, 186, 272, 782, 142, 144, 146, 779, 92, 20, 1, 3, 19, 125, 22, 15]",0
"[2, 174, 295, 16, 75, 203, 192, 9, 126, 1, 311]",0
"[2, 14, 100, 91, 15, 162, 1, 10, 329, 1817, 1818, 38, 26, 257, 4, 35, 5, 318, 318, 28, 213, 2, 4, 263, 35, 39, 89, 220]",1
"[142, 115, 99, 24, 87, 41, 202, 30, 14, 97, 20, 5, 44, 72]",0
"[220, 46, 17, 56, 2, 13, 201, 3, 4, 25, 12, 193, 9, 63, 29, 22, 15, 28, 46, 105, 28, 32, 72, 44, 21, 26, 103, 196, 28, 67, 194, 47, 225, 32, 44, 153, 137, 93, 230, 239, 4]",0
"[1211, 33, 111, 139, 614, 8, 56, 28, 149, 149, 487, 107, 23, 4, 186, 20, 1211, 160, 98, 26, 186, 60, 1, 16, 57, 6, 16, 47, 49, 186, 28, 1211, 8, 662, 175, 20, 76]",0
"[7, 74, 91, 2, 24, 7, 6, 31, 18, 16, 96, 9, 18, 8, 1, 101, 65, 231, 7, 32, 383, 5, 44]",0
"[33, 74, 296, 568, 441, 393, 119, 841, 9, 296, 691, 142, 373, 1103, 503, 11, 16, 19, 503, 61, 59, 18, 12, 31, 1, 10, 331, 21, 334, 7, 288, 58, 121, 6, 3, 59, 18]",0
"[187, 125, 1819, 6, 842, 11, 12, 140, 73, 43, 4, 1098, 493, 37, 1, 3, 26, 23, 4, 39, 31, 18, 268, 12, 368]",0
"[2, 12, 33, 77, 41, 316, 42, 19, 78, 89, 2, 13, 625, 144, 117, 3, 1, 26, 627, 110, 2, 24, 1821, 12, 1, 110, 825, 575, 1324, 19, 110, 2, 24, 1821, 12, 798, 117, 117, 212, 144, 26, 4, 2, 13, 201]",1
"[964, 712, 7, 220, 134, 14, 515, 113, 7, 31, 18, 57, 140, 93, 289, 97, 437, 142, 140, 131, 2, 5, 115, 19, 745, 600, 7, 240, 200, 58, 60, 131, 82, 23, 4, 163, 28, 19, 35, 12, 165, 4, 1, 3, 152, 142, 342, 13, 434, 7, 334, 218, 2, 13, 60, 33, 74]",0
"[15, 8, 122, 22, 107, 330, 182, 15, 182, 21, 15, 21, 104, 21, 15, 8, 10, 339, 15, 441, 97, 15, 97, 19, 181, 15, 65, 691, 45, 1, 3, 263, 35, 21, 30, 5, 136, 99, 14, 43, 93, 99, 89, 12, 680, 1, 113, 1, 39, 213, 62, 28, 101, 2, 24, 21, 69, 3, 64, 24, 9, 1321, 39, 4, 15, 80, 21, 352, 615, 32, 27, 328, 44, 21, 269, 26, 6, 990, 51, 104, 58]",0
"[7, 36, 58, 201, 2, 1, 56, 341, 1215, 1, 477, 161, 26, 929, 341, 1215, 7, 36, 58, 76, 21, 21, 1, 3, 547, 91, 1215, 1, 10]",0
"[31, 43, 4, 75, 203, 10, 516, 633, 9, 234, 26, 5, 34, 363, 238, 30, 26, 4, 5, 2, 68, 1, 168, 23, 202, 541, 157, 12, 68, 1, 10, 113, 363, 238, 103, 5, 2, 13, 256, 95, 16, 43, 4, 75, 203, 26, 363, 238, 124, 103, 196, 6, 272, 374, 767, 2, 47, 1, 10, 1823, 1, 10, 460, 392, 69, 43, 140, 26, 95, 113, 31, 119, 223, 55, 1]",0
"[7, 78, 58, 8, 60, 13, 2, 43, 4, 55, 27, 15, 411, 25, 487, 1, 317, 107, 5, 270, 35, 8, 15, 186, 28, 195, 15, 94, 524, 9, 15, 56, 86, 1, 629, 186, 28, 116, 379, 916, 21, 1507, 15, 60, 7, 4, 25, 623, 4, 15, 20, 144, 117, 60, 15, 228, 25, 6, 98, 412, 197, 20]",0
"[1508, 73, 10, 279, 24, 12, 1, 3, 5, 1333, 157, 5, 1103, 51, 678, 40, 28, 41, 556, 417, 22, 25, 19, 329, 69, 12, 269, 3, 44, 2, 13, 41, 38, 71, 44, 630, 576, 570, 1509]",1
"[95, 23, 4, 9, 354, 151, 926, 582, 275, 8, 71, 535, 28, 6, 95, 713, 674, 89, 185, 49, 1, 3, 28, 95, 608, 21, 354, 65, 185, 12, 5, 926, 95, 713, 674, 49, 1, 3, 47, 275, 71, 535, 23, 8, 55, 48]",0
"[176, 16, 43, 4, 310, 324, 680, 282, 6, 11, 321, 9, 234, 215, 462, 16, 67, 69, 797, 797, 462, 26, 16, 19, 69, 3, 34, 976, 128, 71, 27, 38, 1, 77, 176, 16, 194, 310, 8, 6, 151, 32, 44, 145, 462, 11, 20, 343, 239, 67, 2, 68, 148, 342, 11, 119, 462, 19, 3, 289]",0
"[2, 355, 1, 83, 6, 16, 165, 4, 50, 26, 82, 21, 450, 181, 37, 118, 124, 70, 105, 26, 432, 89, 99, 7, 12, 87, 145, 4, 541, 202, 19, 68, 68, 97, 4, 35, 105, 28, 56, 70, 32, 44, 379, 26, 165, 199]",0
"[14, 48, 14, 9, 29, 161, 39, 31, 18, 57, 61, 4, 54, 253, 50, 30, 62, 1]",1
"[6, 14, 19, 123, 9, 32, 168, 285, 19, 167, 347, 3, 44]",1
"[2, 14, 71, 14, 21, 26, 980, 69, 19, 204, 12, 1510, 17]",1
"[106, 283, 245, 204, 25, 8, 47, 1334, 158, 671, 106]",1
"[2, 106, 13, 3, 4, 25, 130, 100, 95, 477, 130, 1824, 5, 1335]",1
"[2, 1, 83, 176, 88, 6, 65, 102, 5, 2, 241, 37, 1, 3, 5, 337]",0
"[600, 39, 10, 11, 453, 48, 68, 80, 1, 255, 10, 11, 103, 148, 114, 17, 194, 23, 64, 127, 247, 1, 3, 431, 63, 7, 1, 3, 64, 325, 325, 2, 13]",0
"[467, 80, 131, 15, 186, 1, 3, 5, 826, 86, 186, 15, 10, 1336, 1, 48]",0
"[2, 13, 78, 14, 28, 354, 30, 99, 14, 326, 5, 44, 2, 13]",0
"[29, 10, 496, 453, 245, 193, 11, 28, 4, 22, 496, 1, 83, 13, 35, 618, 20, 26, 1, 3, 36, 284, 12, 44]",0
"[5, 185, 56, 5, 42, 56, 73, 163, 163, 20, 30, 69, 16, 223, 99, 7, 44, 44, 20, 30, 444, 5, 44, 72]",0
"[7, 16, 18, 12, 886, 535, 9, 26, 43, 1216, 5, 42, 40, 73, 10, 271, 20, 189, 85, 48, 132, 110, 74, 20]",0
"[39, 5, 913, 21, 132, 178, 257, 1825, 19, 204, 8, 78, 123]",0
"[125, 22, 15, 21, 306, 4, 131, 131, 15, 1, 211, 17, 48]",0
"[95, 36, 58, 393, 201, 2, 22, 15, 139, 1, 3, 5, 270]",0
"[125, 22, 277, 450, 56, 91, 361, 6, 31, 18, 265, 361, 9, 1, 3, 5, 337, 13, 101, 277]",0
"[14, 126, 189, 106, 1029, 416, 260, 25, 12, 71, 123]",1
"[44, 62, 450, 61, 38, 1819, 6, 11, 19, 16, 4, 1, 3, 1, 83, 17]",0
"[33, 14, 9, 32, 98, 15, 8, 84, 125, 22, 81, 36]",1
"[58, 62, 60, 365, 144, 10, 367, 9, 41, 331, 33, 212, 19, 44]",0
"[33, 129, 366, 3, 243, 55, 55, 1826, 520, 1827, 60, 42, 261, 355, 148]",1
"[14, 19, 106, 41, 5, 4, 9, 29, 25, 8, 67, 67, 93, 161, 25, 8, 12, 69, 27, 160, 991]",1
"[40, 31, 222, 62, 69, 3, 4, 71, 44, 13, 2, 218, 20, 228, 226, 181, 243, 914, 37, 273]",0
"[167, 376, 26, 4, 54, 79, 162, 17, 2, 1513, 1338, 1, 10, 288, 56, 86]",0
"[22, 15, 118, 110, 32, 260]",0
"[250, 6, 31, 52, 9, 1, 3, 34, 43, 16, 206, 138, 1, 134, 187]",0
"[1820, 2, 8, 48, 14, 27, 73, 3, 1, 1120, 295, 57, 8, 38, 205, 497, 128, 148, 153, 735, 38, 1, 10, 15]",1
"[106, 41, 369, 239, 12, 321, 112, 19, 5, 260, 21, 126]",1
"[7, 36, 58, 200, 201, 8, 6, 115, 37, 1, 23, 4, 22, 15, 21, 32, 5, 44, 62]",0
"[732, 245, 543, 642, 100, 89, 18, 248, 8, 119, 313, 34, 11, 21, 888, 601, 195]",0
"[46, 17, 2, 25, 14, 16, 47, 377, 170, 104, 21, 25, 837, 8, 27, 154]",1
"[69, 47, 319, 156, 6, 16, 140, 43, 88, 9, 40, 92, 1, 16, 352, 370, 110, 2, 12, 150, 195, 262, 1340, 492]",0
"[2, 467, 55, 15, 69, 20, 182, 6, 15, 21, 2, 1, 559, 156, 67, 165, 156, 38, 8, 32, 72, 2, 8, 5, 44, 62]",0
"[1, 14, 220, 411, 14, 67, 1, 3, 5, 77, 56, 86, 163, 20, 30, 99, 14]",0
"[2, 12, 33, 74, 86, 1, 784, 5, 221, 19, 821, 33, 87, 86, 26, 3, 7, 868, 198, 7, 868, 89, 7]",0
"[7, 6, 11, 16, 9, 1, 59, 375, 101, 61, 16, 992, 348, 84, 1514, 267, 21, 32, 114, 6, 308, 150, 1062, 179]",0
"[7, 6, 31, 18, 16, 267, 9, 1, 3, 4, 2, 355]",0
"[14, 86, 211, 382, 28, 484, 89, 147, 65, 147, 1, 39, 164, 164, 21]",1
"[14, 94, 43, 4, 73, 25, 8, 1, 123, 116, 921, 21, 27, 25, 8]",1
"[6, 98, 23, 4, 127, 20, 114, 42, 355, 23, 4, 5, 2, 47, 146, 11, 55, 304, 39, 11, 145, 1, 23, 36, 4, 100, 148, 6, 98, 244, 56, 13, 2, 93, 227, 594, 594, 173, 39, 275, 196, 1830, 736, 309]",0
"[116, 173, 328, 7, 69, 53, 41, 4, 54, 50, 181, 131, 131, 826, 4, 21, 1, 3, 38, 74, 427, 7, 56, 2, 13]",0
"[7, 49, 3, 4, 25, 12, 1, 5, 108, 21, 38, 2, 13, 14, 17, 39, 53, 76]",1
"[29, 221, 18, 38, 356, 65, 359, 138, 335, 7, 32, 84, 177, 13]",0
"[233, 5, 115, 37, 4, 1, 3, 126, 73, 3, 126]",0
"[1121, 158, 155, 98, 16, 5, 24, 294, 20, 115, 25, 69, 210, 28, 28, 19, 26, 3, 39, 430, 72]",1
